reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-01-17,wk inc flu hosp,0,2026-01-17,16,quantile,0.95,449.56605133151487
2026-01-17,wk inc flu hosp,0,2026-01-17,16,quantile,0.975,557.8684613751699
2026-01-17,wk inc flu hosp,0,2026-01-17,16,quantile,0.99,757.7544641651224
2026-01-17,wk inc flu hosp,0,2026-01-17,17,quantile,0.01,408.33127767466004
2026-01-17,wk inc flu hosp,0,2026-01-17,17,quantile,0.025,480.4745219413149
2026-01-17,wk inc flu hosp,0,2026-01-17,17,quantile,0.05,594.6489981884779
2026-01-17,wk inc flu hosp,0,2026-01-17,17,quantile,0.1,748.1283724807656
2026-01-17,wk inc flu hosp,0,2026-01-17,17,quantile,0.15,853.5163642339226
2026-01-17,wk inc flu hosp,0,2026-01-17,17,quantile,0.2,940.3281206608231
2026-01-17,wk inc flu hosp,0,2026-01-17,17,quantile,0.25,1000.6763890224533
2026-01-17,wk inc flu hosp,0,2026-01-17,17,quantile,0.3,1063.3874113217046
2026-01-17,wk inc flu hosp,0,2026-01-17,17,quantile,0.35,1131.3894802854093
2026-01-17,wk inc flu hosp,0,2026-01-17,17,quantile,0.4,1199.6242103900981
2026-01-17,wk inc flu hosp,0,2026-01-17,17,quantile,0.45,1269.282880629536
2026-01-17,wk inc flu hosp,0,2026-01-17,17,quantile,0.5,1341.4219974908128
2026-01-17,wk inc flu hosp,0,2026-01-17,17,quantile,0.55,1416.05708857528
